Time,PlayerFish,TotalFish,Self,Cross,Score
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
23,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
24,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
25,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
26,7,7,2 (100%),0 (0%),100
27,7,7,2 (100%),0 (0%),100
27,7,7,2 (100%),0 (0%),100
27,7,7,2 (100%),0 (0%),100
27,7,7,2 (100%),0 (0%),100
27,7,7,2 (100%),0 (0%),100
27,7,7,2 (100%),0 (0%),100
27,7,7,2 (100%),0 (0%),100
27,7,7,2 (100%),0 (0%),100
27,7,7,2 (100%),0 (0%),100
27,7,7,2 (100%),0 (0%),100
27,7,7,2 (100%),0 (0%),100
27,7,7,2 (100%),0 (0%),100
27,7,7,2 (100%),0 (0%),100
27,7,7,2 (100%),0 (0%),100
27,7,7,2 (100%),0 (0%),100
27,7,7,2 (100%),0 (0%),100
27,7,7,2 (100%),0 (0%),100
27,7,7,2 (100%),0 (0%),100
27,7,7,2 (100%),0 (0%),100
27,7,7,2 (100%),0 (0%),100
27,7,7,2 (100%),0 (0%),100
27,7,7,2 (100%),0 (0%),100
27,7,7,2 (100%),0 (0%),100
27,7,7,2 (100%),0 (0%),100
27,7,7,2 (100%),0 (0%),100
27,7,7,2 (100%),0 (0%),100
27,7,7,2 (100%),0 (0%),100
27,7,7,2 (100%),0 (0%),100
